awarding_agency_name,award_description,doc,ents,text,label,status
NASA,"ASTERIOD IMPACT AND DEFLECTION ASSESSMENT (AIDA) - DOUBLE ASTERIOD REDIRECTION TEST (DART) PHASE A STUDY  THE CONTRACTOR SHALL PERFORM THE WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE CONTRACTING OFFICER.     THE OVERALL SCOPE OF WORK TO BE PERFORMED WILL SUPPORT ALL OF NASA'S MISSION DIRECTORATES. THESE EFFORTS CAN BE CHARACTERIZED AS AEROSPACE RESEARCH, DEVELOPMENT, AND ENGINEERING SUPPORT (ARDES). THE GENERAL NATURE OF THE TASKS TO BE DEVELOPED WILL BE TO CONDUCT SUPPORTING RESEARCH AND ADVANCED TECHNOLOGY DEVELOPMENT DESIGNED TO MAKE CONTRIBUTIONS TO SPACE SCIENCE AND SPACE EXPLORATION AND ASSIST NASA IN THE FORMULATION AND EXECUTION OF ITS PROGRAMS BY PROVIDING NASA WITH TECHNICAL ADVICE, STUDIES, AND REPORTS OF INVESTIGATIONS. EFFORTS UNDERTAKEN BY THE CONTRACTOR, IN THE PERFORMANCE OF THE ASSIGNED TASKS, WHICH INCLUDE TECHNOLOGY TRANSFER, PARTNERING AND COMMERCIALIZATION ACTIVITIES, SHALL SEEK TO ENHANCE THE VALUE AND CONTRIBUTION OF TECHNOLOGY TO THE NATION IS TECHNOLOGICAL COMPETITIVENESS, PROSPERITY, QUALITY OF LIFE, AND OTHER NATIONAL PRIORITIES.  INDIVIDUAL TASK ORDERS WILL FALL WITHIN ONE OF TWO BROAD CATEGORIES:  1)  ESSENTIAL RESEARCH CAPABILITY OF SPACE SYSTEMS ENGINEERING, AND RELATED WORK IN THE SUPPORTING ESSENTIAL RESEARCH CAPABILITIES OF SYSTEMS TEST AND EVALUATION, INFORMATION TECHNOLOGY, AND SIMULATION, MODELING AND OPERATIONS ANALYSIS.  TASK ORDERS WITHIN THE CATEGORY OF ESSENTIAL RESEARCH CAPABILITIES ARE INTENDED TO PRESERVE THE NATION IS CAPABILITIES TO PERFORM ROBOTIC SPACE MISSIONS OVER THE FULL MISSION LIFE CYCLE FROM CONCEPT FORMULATION THROUGH MISSION OPERATIONS AND DATA ANALYSIS. NASA IS CONTRACTING FOR SUPPORT IN SEVERAL KEY RESEARCH, ENGINEERING AND DEVELOPMENT COMPETENCIES THAT ARE FUNDAMENTAL TO THE PERFORMANCE OF THESE MISSIONS.  2) OTHER AEROSPACE RESEARCH, DEVELOPMENT, AND ENGINEERING SUPPORT.  TASK ORDERS WITHIN THE CATEGORY OF OTHER AEROSPACE RESEARCH, DEVELOPMENT AND ENGINEERING SUPPORT ARE INTENDED TO INCLUDE A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM RESPONSIBILITIES AND ASSIGNMENTS.  REGARDLESS OF CATEGORY, TASK ORDERS MAY BE ISSUED RELATED TO AUTONOMOUS DEEP-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, EXPERIMENTS, INSTRUMENTS OR OTHER DEVICES THAT MAY BE CARRIED AS PAYLOADS ON THE SPACE SHUTTLE OR ON OTHER SPACECRAFT. TASK ASSIGNMENTS WILL EXPLICITLY DESCRIBE A BROAD RANGE OF HARDWARE, SOFTWARE, SYSTEMS ENGINEERING, SCIENTIFIC ANALYSIS, AND MANAGEMENT EFFORTS INCLUDING PROGRAM AND PROJECT MANAGEMENT AND ADMINISTRATION.","ASTERIOD IMPACT AND DEFLECTION ASSESSMENT (AIDA) - DOUBLE ASTERIOD REDIRECTION TEST (DART) PHASE A STUDY  THE CONTRACTOR SHALL PERFORM THE WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE CONTRACTING OFFICER.     THE OVERALL SCOPE OF WORK TO BE PERFORMED WILL SUPPORT ALL OF NASA'S MISSION DIRECTORATES. THESE EFFORTS CAN BE CHARACTERIZED AS AEROSPACE RESEARCH, DEVELOPMENT, AND ENGINEERING SUPPORT (ARDES). THE GENERAL NATURE OF THE TASKS TO BE DEVELOPED WILL BE TO CONDUCT SUPPORTING RESEARCH AND ADVANCED TECHNOLOGY DEVELOPMENT DESIGNED TO MAKE CONTRIBUTIONS TO SPACE SCIENCE AND SPACE EXPLORATION AND ASSIST NASA IN THE FORMULATION AND EXECUTION OF ITS PROGRAMS BY PROVIDING NASA WITH TECHNICAL ADVICE, STUDIES, AND REPORTS OF INVESTIGATIONS. EFFORTS UNDERTAKEN BY THE CONTRACTOR, IN THE PERFORMANCE OF THE ASSIGNED TASKS, WHICH INCLUDE TECHNOLOGY TRANSFER, PARTNERING AND COMMERCIALIZATION ACTIVITIES, SHALL SEEK TO ENHANCE THE VALUE AND CONTRIBUTION OF TECHNOLOGY TO THE NATION IS TECHNOLOGICAL COMPETITIVENESS, PROSPERITY, QUALITY OF LIFE, AND OTHER NATIONAL PRIORITIES.  INDIVIDUAL TASK ORDERS WILL FALL WITHIN ONE OF TWO BROAD CATEGORIES:  1)  ESSENTIAL RESEARCH CAPABILITY OF SPACE SYSTEMS ENGINEERING, AND RELATED WORK IN THE SUPPORTING ESSENTIAL RESEARCH CAPABILITIES OF SYSTEMS TEST AND EVALUATION, INFORMATION TECHNOLOGY, AND SIMULATION, MODELING AND OPERATIONS ANALYSIS.  TASK ORDERS WITHIN THE CATEGORY OF ESSENTIAL RESEARCH CAPABILITIES ARE INTENDED TO PRESERVE THE NATION IS CAPABILITIES TO PERFORM ROBOTIC SPACE MISSIONS OVER THE FULL MISSION LIFE CYCLE FROM CONCEPT FORMULATION THROUGH MISSION OPERATIONS AND DATA ANALYSIS. NASA IS CONTRACTING FOR SUPPORT IN SEVERAL KEY RESEARCH, ENGINEERING AND DEVELOPMENT COMPETENCIES THAT ARE FUNDAMENTAL TO THE PERFORMANCE OF THESE MISSIONS.  2) OTHER AEROSPACE RESEARCH, DEVELOPMENT, AND ENGINEERING SUPPORT.  TASK ORDERS WITHIN THE CATEGORY OF OTHER AEROSPACE RESEARCH, DEVELOPMENT AND ENGINEERING SUPPORT ARE INTENDED TO INCLUDE A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM RESPONSIBILITIES AND ASSIGNMENTS.  REGARDLESS OF CATEGORY, TASK ORDERS MAY BE ISSUED RELATED TO AUTONOMOUS DEEP-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, EXPERIMENTS, INSTRUMENTS OR OTHER DEVICES THAT MAY BE CARRIED AS PAYLOADS ON THE SPACE SHUTTLE OR ON OTHER SPACECRAFT. TASK ASSIGNMENTS WILL EXPLICITLY DESCRIBE A BROAD RANGE OF HARDWARE, SOFTWARE, SYSTEMS ENGINEERING, SCIENTIFIC ANALYSIS, AND MANAGEMENT EFFORTS INCLUDING PROGRAM AND PROJECT MANAGEMENT AND ADMINISTRATION.","(1733, 1745, 'COMPETENCIES', 'PERSON')",COMPETENCIES,PERSON,
NASA,"TECHNOLOGY PLATFORMS TO MITIGATE FLARING  THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS.   NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN.  THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS.  IN PERFORMANCE OF THIS CONTRACT, JPL SHALL:   1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS.  THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES.   WORK FOR NON-NASA SPONSORS:  JPL MAY PERFORM WORK FOR NON-NASA SPONSORS.  THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.","TECHNOLOGY PLATFORMS TO MITIGATE FLARING  THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS.   NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN.  THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS.  IN PERFORMANCE OF THIS CONTRACT, JPL SHALL:   1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS.  THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES.   WORK FOR NON-NASA SPONSORS:  JPL MAY PERFORM WORK FOR NON-NASA SPONSORS.  THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.","(1534, 1541, 'LANDERS', 'PERSON')",LANDERS,PERSON,
NASA,TO#4 CONCEPT VEHICLE SAFETY RELIABILITY (UAM) FULLY FUND TASK ORDER,TO#4 CONCEPT VEHICLE SAFETY RELIABILITY (UAM) FULLY FUND TASK ORDER,"(0, 4, 'TO#4', 'PERSON')",TO#4,PERSON,
NASA,"ENVIRONMENTAL REMEDIATION  MOD 2: INCORPORATES TECHNICAL DIRECTIVE, TD#2,FUNDING AND VALUE ARE BY $136,263.05 FROM $225,111.60 TO $361,374.65. THE PERIOD OF PERFORMANCE IS EXTENDED TO DECEMBER 31, 2021.","ENVIRONMENTAL REMEDIATION  MOD 2: INCORPORATES TECHNICAL DIRECTIVE, TD#2,FUNDING AND VALUE ARE BY $136,263.05 FROM $225,111.60 TO $361,374.65. THE PERIOD OF PERFORMANCE IS EXTENDED TO DECEMBER 31, 2021.","(68, 80, 'TD#2,FUNDING', 'PERSON')","TD#2,FUNDING",PERSON,
NASA,MFR PART #: ST16000NM007G CLIN #: NTST16000NM007G-1- 35 SEAGATE EXOS X16 16TB 4KN SAS STANDARD ST16000NM007G HARD DRIVE,MFR PART #: ST16000NM007G CLIN #: NTST16000NM007G-1- 35 SEAGATE EXOS X16 16TB 4KN SAS STANDARD ST16000NM007G HARD DRIVE,"(24, 30, 'G CLIN', 'PERSON')",G CLIN,PERSON,
NASA,MFR PART #: ST16000NM007G CLIN #: NTST16000NM007G-1- 35 SEAGATE EXOS X16 16TB 4KN SAS STANDARD ST16000NM007G HARD DRIVE,MFR PART #: ST16000NM007G CLIN #: NTST16000NM007G-1- 35 SEAGATE EXOS X16 16TB 4KN SAS STANDARD ST16000NM007G HARD DRIVE,"(34, 52, 'NTST16000NM007G-1-', 'PERSON')",NTST16000NM007G-1-,PERSON,
NASA,SQLSVRSTDCORE SNGL LICSAPK MVL 2LIC CORELIC  SELECT,SQLSVRSTDCORE SNGL LICSAPK MVL 2LIC CORELIC  SELECT,"(0, 26, 'SQLSVRSTDCORE SNGL LICSAPK', 'PERSON')",SQLSVRSTDCORE SNGL LICSAPK,PERSON,
NASA,"SUPPORT OF PLANNING AND TECHNICAL UTM MEETINGS, GENERATION OF, INCLUDING COMMENTS TO, OPERATIONAL SCENARIOS, INPUTS TO GLOBAL INFO STANDARDS, AND ANALYSIS OF PLANNED ACTIVITIES RELATIVE TO NEXTGEN SESAR AND OTHER REGIONAL AIR TRAFFIC MGMT. PLANNING.","SUPPORT OF PLANNING AND TECHNICAL UTM MEETINGS, GENERATION OF, INCLUDING COMMENTS TO, OPERATIONAL SCENARIOS, INPUTS TO GLOBAL INFO STANDARDS, AND ANALYSIS OF PLANNED ACTIVITIES RELATIVE TO NEXTGEN SESAR AND OTHER REGIONAL AIR TRAFFIC MGMT. PLANNING.","(189, 202, 'NEXTGEN SESAR', 'PERSON')",NEXTGEN SESAR,PERSON,
NASA,METER LEO (LOW EARTH ORBIT) FLIGHT TEST OF AN INFLATABLE DECELERATOR (LOFTID) AEROSHELL INFLATABLE STRUCTURE AND PACKING RESTRAINT FABRICATION AND TEST. THE LOFTID MISSION OBJECTIVES ARE TO DEMONSTRATE HIAD PERFORMANCE UNDER FLIGHT ENTRY LOADS AND TH,METER LEO (LOW EARTH ORBIT) FLIGHT TEST OF AN INFLATABLE DECELERATOR (LOFTID) AEROSHELL INFLATABLE STRUCTURE AND PACKING RESTRAINT FABRICATION AND TEST. THE LOFTID MISSION OBJECTIVES ARE TO DEMONSTRATE HIAD PERFORMANCE UNDER FLIGHT ENTRY LOADS AND TH,"(70, 76, 'LOFTID', 'PERSON')",LOFTID,PERSON,
NASA,SSTP (SMALLSAT TECHNOLOGY PARTNERSHIPS) (15-19275),SSTP (SMALLSAT TECHNOLOGY PARTNERSHIPS) (15-19275),"(0, 4, 'SSTP', 'PERSON')",SSTP,PERSON,
NASA,"JPL SUPPORT FOR THE SMALL BUSINESS INNOVATION RESEARCH/SMALL BUSINESS TECHNOLOGY TRANSFER RESEARCH PROGRAM (15-19385)  THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS.   NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN.  THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS.  IN PERFORMANCE OF THIS CONTRACT, JPL SHALL:   1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS.  THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES.   WORK FOR NON-NASA SPONSORS:  JPL MAY PERFORM WORK FOR NON-NASA SPONSORS.  THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.","JPL SUPPORT FOR THE SMALL BUSINESS INNOVATION RESEARCH/SMALL BUSINESS TECHNOLOGY TRANSFER RESEARCH PROGRAM (15-19385)  THE CONTRACT IS THE SPONSORING AGREEMENT BETWEEN THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA) AND THE CALIFORNIA INSTITUTE OF TECHNOLOGY (CONTRACTOR), A PRIVATE NONPROFIT EDUCATIONAL INSTITUTION, WHICH ESTABLISHES THE RELATIONSHIP FOR THE OPERATION OF THE FEDERALLY FUNDED RESEARCH AND DEVELOPMENT CENTER (FFRDC) KNOWN AS THE JET PROPULSION LABORATORY. THE CONTRACTOR, JPL, IS REQUIRED TO PERFORM WORK THAT IS DESIGNATED IN TASK ORDERS ISSUED BY THE NASA MANAGEMENT OFFICE (NMO) CONTRACTING OFFICERS.   NASA - SPONSORED WORK: JPL'S PRIMARY MISSION IS TO SUPPORT THE NASA SCIENCE MISSION DIRECTORATE (SMD) IN CARRYING OUT THE SPECIFIC OBJECTIVES IDENTIFIED IN THE SMD SCIENCE PLAN.  THE FOUR BROAD SCIENTIFIC AREAS ARE: EARTH SCIENCE, PLANETARY SCIENCE, HELIOPHYSICS, AND ASTROPHYSICS.  IN PERFORMANCE OF THIS CONTRACT, JPL SHALL:   1) SUPPLY A BROAD BASE OF SCIENTIFIC AND TECHNICAL CAPABILITIES RELEVANT TO NASA PROGRAM AND PROJECT RESPONSIBILITIES AND ASSIGNMENTS. 2) FOSTER ITS UNIQUE RELATIONSHIP WITH A TOP-TIER UNIVERSITY TO FACILITATE THE INVOLVEMENT OF SCIENTISTS, ENGINEERS, AND STUDENTS FROM THE UNIVERSITY AND RESEARCH COMMUNITIES IN NASA MISSION AND IN SUPPORTING OTHER GOVERNMENT AGENCIES. 3) SUPPORT NASA IN ENABLING PROGRAM AND INSTITUTIONAL CAPABILITIES. 4) DEVELOP SPACECRAFT AND INSTRUMENTS THAT ARE SENT TO VARIOUS DESTINATIONS WITH OUR SOLAR SYSTEM, INCLUDING EARTH ORBIT, PLANETS, PLANETARY SATELLITES, ASTEROIDS, AND COMETS.  THESE MISSIONS MAY BE ORBITERS, LANDERS, OR ROVERS, AND TYPICALLY INCLUDE CUTTING-EDGE TECHNOLOGIES REQUIRED TO MEET SCIENTIFIC REQUIREMENTS. 5) PERFORM PROJECT TASKS INVOLVING: (I) AUTONOMOUS DEEP-SPACE, INNER-SPACE AND EARTH-ORBITING SPACECRAFT OR MAJOR SUBSYSTEMS, (II) EXPERIMENTS, INSTRUMENTS, OR OTHER DEVICES WHICH MAY BE CARRIED AS PAYLOAD ON SPACECRAFTS IN MISSIONS MANAGED BY OTHERS, AND/OR (III) GROUND-BASED SYSTEMS. 6) BEYOND ITS PRIMARY MISSION, JPL MAY PERFORM WORK FOR OTHER NASA MISSION DIRECTORATES OR OFFICES. 7) JPL IS ALSO RESPONSIBLE FOR THE OPERATION, RESEARCH, TECHNOLOGY INSERTION, AND MANAGEMENT OF NASA S DEEP SPACE NETWORK TO PROVIDE TELECOMMUNICATION AND OPERATION SERVICES, INCLUDING DATA ACQUISITION AND DATA DELIVERY REQUIRED TO MEET ESTABLISHED AGENCY OBJECTIVES. 8) JPL IS ALSO REQUIRED TO MAINTAIN AND CONDUCT AN EDUCATION PROGRAM IN CLOSE COORDINATION WITH THE NASA HEADQUARTERS EDUCATION OFFICE, THE ACADEMIC COMMUNITY AT LARGE, AND IN SUPPORT TO NASA STRATEGIC OBJECTIVES TO IMPROVE STUDENT RETENTION IN THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS (STEM) DISCIPLINES.   WORK FOR NON-NASA SPONSORS:  JPL MAY PERFORM WORK FOR NON-NASA SPONSORS.  THIS WORK WILL BE DESIGNATED IN TASK ORDERS ISSUED BY NMO CONTRACTING OFFICERS BASED ON TASK PLANS INITIATED BY THE CONTRACTOR.","(1611, 1618, 'LANDERS', 'PERSON')",LANDERS,PERSON,
